NodeId nbSent nbReceived
278 0 1
277 0 1
276 0 1
283 0 1
282 0 1
281 0 1
280 0 1
287 0 1
286 0 1
285 0 1
284 0 1
258 0 1
259 0 1
256 0 1
257 0 1
262 0 1
263 0 1
260 0 1
261 0 1
266 0 1
267 0 1
9067 0 1
264 0 1
265 0 1
270 0 1
271 0 1
268 0 1
269 0 1
305 0 1
304 0 1
307 0 1
306 0 1
309 0 1
9045 0 1
308 0 1
311 0 1
310 0 1
313 0 1
312 0 1
315 0 1
314 0 1
317 0 1
316 0 1
319 0 1
318 0 1
288 0 1
289 0 1
290 0 1
291 0 1
292 0 1
293 0 1
294 0 1
295 0 1
296 0 1
297 0 1
298 0 1
299 0 1
300 0 1
301 0 1
302 0 1
303 0 1
343 0 1
342 0 1
341 0 1
340 0 1
339 0 1
338 0 1
337 0 1
336 0 1
351 0 1
350 0 1
349 0 1
348 0 1
347 0 1
346 0 1
345 0 1
344 0 1
326 0 1
327 0 1
324 0 1
325 0 1
322 0 1
323 0 1
320 0 1
321 0 1
334 0 1
335 0 1
332 0 1
333 0 1
330 0 1
331 0 1
328 0 1
329 0 1
373 0 1
372 0 1
375 0 1
374 0 1
369 0 1
368 0 1
371 0 1
370 0 1
381 0 1
380 0 1
383 0 1
382 0 1
377 0 1
376 0 1
379 0 1
378 0 1
356 0 1
357 0 1
358 0 1
359 0 1
352 0 1
353 0 1
354 0 1
355 0 1
364 0 1
365 0 1
366 0 1
367 0 1
360 0 1
361 0 1
362 0 1
8970 0 1
363 0 1
410 0 1
411 0 1
408 0 1
409 0 1
414 0 1
415 0 1
412 0 1
413 0 1
402 0 1
403 0 1
400 0 1
401 0 1
406 0 1
407 0 1
404 0 1
405 0 1
395 0 1
394 0 1
393 0 1
392 0 1
399 0 1
398 0 1
397 0 1
396 0 1
387 0 1
386 0 1
385 0 1
384 0 1
391 0 1
390 0 1
389 0 1
388 0 1
440 0 1
441 0 1
442 0 1
443 0 1
444 0 1
445 0 1
446 0 1
447 0 1
432 0 1
433 0 1
434 0 1
435 0 1
436 0 1
437 0 1
438 0 1
9175 0 1
439 0 1
425 0 1
424 0 1
427 0 1
426 0 1
429 0 1
428 0 1
431 0 1
430 0 1
417 0 1
9153 0 1
416 0 1
9152 0 1
419 0 1
9155 0 1
418 0 1
9154 0 1
421 0 1
9157 0 1
420 0 1
9156 0 1
423 0 1
9159 0 1
422 0 1
9158 0 1
478 0 1
9150 0 1
479 0 1
9151 0 1
9148 0 1
477 0 1
9149 0 1
9146 0 1
475 0 1
9147 0 1
472 0 1
9144 0 1
473 0 1
9145 0 1
470 0 1
9142 0 1
471 0 1
9143 0 1
468 0 1
9140 0 1
469 0 1
9141 0 1
466 0 1
9138 0 1
467 0 1
9139 0 1
9136 0 1
464 0 1
9137 0 1
465 0 1
9135 0 1
463 0 1
9134 0 1
462 0 1
9133 0 1
461 0 1
9132 0 1
460 0 1
459 0 1
9131 0 1
9130 0 1
458 0 1
457 0 1
9129 0 1
456 0 1
455 0 1
454 0 1
453 0 1
452 0 1
451 0 1
450 0 1
449 0 1
448 0 1
508 0 1
509 0 1
510 0 1
504 0 1
505 0 1
506 0 1
502 0 1
9110 0 1
503 0 1
496 0 1
497 0 1
498 0 1
499 0 1
493 0 1
492 0 1
495 0 1
489 0 1
488 0 1
491 0 1
490 0 1
485 0 1
484 0 1
487 0 1
481 0 1
480 0 1
483 0 1
550 0 1
8263 0 1
551 0 1
548 0 1
549 0 1
547 0 1
545 0 1
8270 0 1
558 0 1
8271 0 1
559 0 1
8268 0 1
556 0 1
8269 0 1
557 0 1
8266 0 1
8267 0 1
8264 0 1
8265 0 1
8279 0 1
8278 0 1
566 0 1
8277 0 1
565 0 1
564 0 1
8276 0 1
8275 0 1
563 0 1
8274 0 1
562 0 1
561 0 1
8273 0 1
560 0 1
8272 0 1
8287 0 1
575 0 1
8286 0 1
8285 0 1
8284 0 1
572 0 1
8283 0 1
570 0 1
8282 0 1
8281 0 1
568 0 1
8280 0 1
8292 0 1
516 0 1
517 0 1
8293 0 1
518 0 1
8294 0 1
8295 0 1
519 0 1
512 0 1
8288 0 1
513 0 1
8289 0 1
8290 0 1
8291 0 1
515 0 1
8300 0 1
525 0 1
8301 0 1
526 0 1
8302 0 1
527 0 1
8303 0 1
8296 0 1
520 0 1
8297 0 1
521 0 1
522 0 1
8298 0 1
523 0 1
8299 0 1
533 0 1
535 0 1
534 0 1
8304 0 1
528 0 1
531 0 1
530 0 1
540 0 1
543 0 1
537 0 1
536 0 1
539 0 1
538 0 1
610 0 1
611 0 1
8192 0 1
608 0 1
614 0 1
615 0 1
612 0 1
613 0 1
622 0 1
623 0 1
620 0 1
621 0 1
8211 0 1
626 0 1
625 0 1
624 0 1
631 0 1
8215 0 1
630 0 1
8214 0 1
8213 0 1
8212 0 1
8219 0 1
633 0 1
632 0 1
639 0 1
8223 0 1
8222 0 1
8221 0 1
8220 0 1
576 0 1
8224 0 1
8225 0 1
578 0 1
8226 0 1
579 0 1
8227 0 1
8228 0 1
581 0 1
582 0 1
8230 0 1
8231 0 1
585 0 1
8233 0 1
586 0 1
588 0 1
8236 0 1
589 0 1
591 0 1
593 0 1
8241 0 1
592 0 1
8240 0 1
595 0 1
8243 0 1
594 0 1
8245 0 1
596 0 1
599 0 1
8247 0 1
603 0 1
602 0 1
604 0 1
8252 0 1
687 0 1
8399 0 1
8398 0 1
686 0 1
685 0 1
8397 0 1
684 0 1
8396 0 1
8395 0 1
8394 0 1
681 0 1
8393 0 1
680 0 1
8392 0 1
8391 0 1
678 0 1
8390 0 1
677 0 1
8389 0 1
676 0 1
8388 0 1
8387 0 1
674 0 1
8386 0 1
673 0 1
8385 0 1
8384 0 1
672 0 1
8414 0 1
703 0 1
8415 0 1
700 0 1
8412 0 1
8413 0 1
8410 0 1
8411 0 1
696 0 1
8408 0 1
8409 0 1
694 0 1
8406 0 1
695 0 1
8407 0 1
692 0 1
8404 0 1
693 0 1
8405 0 1
8402 0 1
8403 0 1
8400 0 1
688 0 1
8401 0 1
653 0 1
652 0 1
8425 0 1
8424 0 1
651 0 1
8427 0 1
8426 0 1
8421 0 1
645 0 1
644 0 1
8420 0 1
8423 0 1
647 0 1
8422 0 1
8417 0 1
8416 0 1
643 0 1
8419 0 1
642 0 1
8418 0 1
668 0 1
669 0 1
670 0 1
664 0 1
665 0 1
666 0 1
667 0 1
661 0 1
662 0 1
663 0 1
657 0 1
658 0 1
659 0 1
744 0 1
750 0 1
749 0 1
736 0 1
743 0 1
740 0 1
8346 0 1
762 0 1
8347 0 1
766 0 1
8350 0 1
8351 0 1
764 0 1
8348 0 1
8349 0 1
754 0 1
755 0 1
752 0 1
753 0 1
758 0 1
759 0 1
756 0 1
8361 0 1
8360 0 1
715 0 1
8363 0 1
8362 0 1
8365 0 1
716 0 1
8364 0 1
8367 0 1
719 0 1
8366 0 1
718 0 1
8353 0 1
8352 0 1
8355 0 1
8354 0 1
8357 0 1
8356 0 1
8359 0 1
711 0 1
8358 0 1
8376 0 1
8377 0 1
8378 0 1
8379 0 1
8380 0 1
733 0 1
8381 0 1
8382 0 1
734 0 1
8383 0 1
735 0 1
720 0 1
8368 0 1
721 0 1
8369 0 1
8370 0 1
723 0 1
8371 0 1
8372 0 1
8373 0 1
8374 0 1
727 0 1
8375 0 1
820 0 1
823 0 1
817 0 1
816 0 1
818 0 1
829 0 1
828 0 1
8543 0 1
825 0 1
824 0 1
804 0 1
805 0 1
806 0 1
800 0 1
8512 0 1
802 0 1
812 0 1
813 0 1
814 0 1
815 0 1
791 0 1
8566 0 1
8565 0 1
789 0 1
787 0 1
786 0 1
8561 0 1
784 0 1
8560 0 1
8575 0 1
797 0 1
796 0 1
794 0 1
793 0 1
792 0 1
8550 0 1
772 0 1
8548 0 1
771 0 1
768 0 1
769 0 1
782 0 1
8558 0 1
783 0 1
8559 0 1
780 0 1
8556 0 1
8557 0 1
778 0 1
8552 0 1
881 0 1
880 0 1
883 0 1
882 0 1
885 0 1
884 0 1
887 0 1
886 0 1
889 0 1
888 0 1
891 0 1
890 0 1
893 0 1
892 0 1
895 0 1
894 0 1
864 0 1
865 0 1
866 0 1
867 0 1
868 0 1
869 0 1
870 0 1
871 0 1
872 0 1
873 0 1
874 0 1
875 0 1
876 0 1
877 0 1
878 0 1
879 0 1
851 0 1
853 0 1
852 0 1
859 0 1
863 0 1
862 0 1
833 0 1
836 0 1
842 0 1
956 0 1
957 0 1
958 0 1
8671 0 1
959 0 1
952 0 1
953 0 1
954 0 1
955 0 1
948 0 1
949 0 1
950 0 1
951 0 1
944 0 1
8657 0 1
945 0 1
946 0 1
947 0 1
941 0 1
940 0 1
943 0 1
942 0 1
937 0 1
936 0 1
939 0 1
938 0 1
933 0 1
932 0 1
935 0 1
934 0 1
929 0 1
8641 0 1
928 0 1
8640 0 1
931 0 1
8643 0 1
930 0 1
8642 0 1
926 0 1
927 0 1
924 0 1
925 0 1
922 0 1
923 0 1
920 0 1
921 0 1
918 0 1
919 0 1
916 0 1
917 0 1
914 0 1
915 0 1
912 0 1
913 0 1
911 0 1
910 0 1
909 0 1
908 0 1
907 0 1
906 0 1
905 0 1
904 0 1
903 0 1
902 0 1
901 0 1
900 0 1
899 0 1
898 0 1
897 0 1
896 0 1
8600 0 1
8601 0 1
8602 0 1
8603 0 1
8604 0 1
8605 0 1
8606 0 1
1023 0 1
8607 0 1
8592 0 1
8593 0 1
8594 0 1
8595 0 1
8596 0 1
8597 0 1
8598 0 1
8599 0 1
8585 0 1
1000 0 1
8584 0 1
8587 0 1
8586 0 1
8589 0 1
8588 0 1
8591 0 1
8590 0 1
8577 0 1
8576 0 1
8579 0 1
8578 0 1
8581 0 1
8580 0 1
8583 0 1
8582 0 1
8634 0 1
8635 0 1
8632 0 1
8633 0 1
8638 0 1
8639 0 1
8636 0 1
8637 0 1
8626 0 1
8627 0 1
8624 0 1
8625 0 1
8630 0 1
8631 0 1
8628 0 1
8629 0 1
8619 0 1
8618 0 1
8617 0 1
8616 0 1
8623 0 1
8622 0 1
8621 0 1
8620 0 1
8611 0 1
962 0 1
8610 0 1
961 0 1
8609 0 1
960 0 1
8608 0 1
8615 0 1
966 0 1
8614 0 1
8613 0 1
8612 0 1
1103 0 1
1097 0 1
1098 0 1
1099 0 1
1092 0 1
1093 0 1
1094 0 1
1095 0 1
9760 0 1
1089 0 1
1117 0 1
1113 0 1
1105 0 1
1135 0 1
1132 0 1
1133 0 1
1122 0 1
1144 0 1
1141 0 1
1140 0 1
1139 0 1
1138 0 1
1137 0 1
1136 0 1
1032 0 1
1034 0 1
1035 0 1
1039 0 1
1024 0 1
1027 0 1
1028 0 1
1030 0 1
1049 0 1
1048 0 1
1051 0 1
1053 0 1
1052 0 1
1055 0 1
1054 0 1
1041 0 1
1040 0 1
1043 0 1
1042 0 1
1044 0 1
1070 0 1
1071 0 1
1068 0 1
1057 0 1
9799 0 1
1081 0 1
1074 0 1
1073 0 1
1072 0 1
9815 0 1
1078 0 1
1077 0 1
1076 0 1
1217 0 1
1216 0 1
1228 0 1
1231 0 1
1224 0 1
9909 0 1
9905 0 1
1233 0 1
9917 0 1
9913 0 1
1241 0 1
1243 0 1
9861 0 1
1252 0 1
1248 0 1
9871 0 1
9870 0 1
9869 0 1
9868 0 1
9867 0 1
1259 0 1
9878 0 1
9879 0 1
1271 0 1
9876 0 1
9877 0 1
9874 0 1
9875 0 1
9872 0 1
9873 0 1
1265 0 1
1276 0 1
9880 0 1
9881 0 1
1273 0 1
1153 0 1
1159 0 1
1158 0 1
1161 0 1
1162 0 1
1167 0 1
1168 0 1
1169 0 1
1171 0 1
1176 0 1
1180 0 1
1183 0 1
1187 0 1
1185 0 1
1195 0 1
1194 0 1
1193 0 1
1198 0 1
1196 0 1
1202 0 1
1203 0 1
1210 0 1
1211 0 1
1208 0 1
1214 0 1
1215 0 1
1213 0 1
1375 0 1
1374 0 1
1373 0 1
1372 0 1
1371 0 1
1370 0 1
1369 0 1
1368 0 1
1367 0 1
1366 0 1
1365 0 1
1364 0 1
1363 0 1
1362 0 1
1361 0 1
1360 0 1
1358 0 1
1359 0 1
1357 0 1
1354 0 1
1355 0 1
10013 0 1
1405 0 1
1404 0 1
1407 0 1
1406 0 1
1401 0 1
1400 0 1
1403 0 1
1402 0 1
1397 0 1
1396 0 1
1399 0 1
1398 0 1
1393 0 1
1392 0 1
1395 0 1
1394 0 1
1388 0 1
1389 0 1
1390 0 1
1391 0 1
1384 0 1
1385 0 1
1386 0 1
1387 0 1
1380 0 1
1381 0 1
1382 0 1
1383 0 1
1376 0 1
1377 0 1
1378 0 1
1379 0 1
1306 0 1
1304 0 1
10111 0 1
10110 0 1
1308 0 1
1299 0 1
1298 0 1
1297 0 1
1302 0 1
1287 0 1
1339 0 1
1338 0 1
1341 0 1
1340 0 1
1329 0 1
1330 0 1
1333 0 1
1335 0 1
1334 0 1
1325 0 1
1312 0 1
1315 0 1
1318 0 1
1494 0 1
1495 0 1
1492 0 1
1493 0 1
1490 0 1
1491 0 1
1488 0 1
1489 0 1
1502 0 1
1503 0 1
1500 0 1
1501 0 1
1498 0 1
1499 0 1
1496 0 1
1497 0 1
1479 0 1
1478 0 1
1477 0 1
1476 0 1
1475 0 1
1474 0 1
1473 0 1
1472 0 1
1487 0 1
10159 0 1
1486 0 1
1485 0 1
1484 0 1
1483 0 1
1482 0 1
1481 0 1
1480 0 1
1524 0 1
1525 0 1
10133 0 1
16692 0 1
1526 0 1
1527 0 1
1520 0 1
1521 0 1
1522 0 1
1523 0 1
1532 0 1
1533 0 1
1534 0 1
1535 0 1
1528 0 1
1529 0 1
1530 0 1
1531 0 1
1509 0 1
1508 0 1
1511 0 1
1510 0 1
1505 0 1
1504 0 1
1507 0 1
1506 0 1
1517 0 1
1516 0 1
1519 0 1
1518 0 1
1513 0 1
1512 0 1
1515 0 1
1514 0 1
1426 0 1
1427 0 1
10227 0 1
1424 0 1
1425 0 1
1430 0 1
1431 0 1
1428 0 1
10228 0 1
1429 0 1
10229 0 1
1434 0 1
1435 0 1
1432 0 1
1433 0 1
10238 0 1
1438 0 1
1439 0 1
10239 0 1
1436 0 1
10236 0 1
1437 0 1
1411 0 1
1410 0 1
1409 0 1
1408 0 1
1415 0 1
1414 0 1
1413 0 1
1412 0 1
1419 0 1
1418 0 1
1417 0 1
1416 0 1
1423 0 1
1422 0 1
1421 0 1
1420 0 1
1456 0 1
1457 0 1
1458 0 1
1459 0 1
1460 0 1
1461 0 1
1462 0 1
1463 0 1
1464 0 1
10200 0 1
1465 0 1
10201 0 1
1466 0 1
1467 0 1
1468 0 1
1469 0 1
1470 0 1
1471 0 1
1441 0 1
1440 0 1
1443 0 1
1442 0 1
1445 0 1
1444 0 1
1447 0 1
1446 0 1
10185 0 1
1449 0 1
1448 0 1
1451 0 1
1450 0 1
1453 0 1
1452 0 1
1455 0 1
1454 0 1
1642 0 1
1643 0 1
1640 0 1
1641 0 1
1646 0 1
1647 0 1
1644 0 1
1645 0 1
1634 0 1
1635 0 1
1632 0 1
1633 0 1
1638 0 1
1639 0 1
1636 0 1
1637 0 1
1659 0 1
9242 0 1
1658 0 1
1657 0 1
1656 0 1
1663 0 1
1662 0 1
1661 0 1
1660 0 1
1651 0 1
1650 0 1
1649 0 1
1648 0 1
1655 0 1
1654 0 1
1653 0 1
1652 0 1
1608 0 1
1609 0 1
1610 0 1
1611 0 1
1612 0 1
1613 0 1
1614 0 1
1615 0 1
1600 0 1
1601 0 1
1602 0 1
1603 0 1
1604 0 1
9252 0 1
1605 0 1
1606 0 1
1607 0 1
1625 0 1
1624 0 1
1627 0 1
1626 0 1
9274 0 1
1629 0 1
1628 0 1
1631 0 1
1630 0 1
1617 0 1
1616 0 1
1619 0 1
1618 0 1
1621 0 1
1620 0 1
1623 0 1
1622 0 1
1582 0 1
1583 0 1
9292 0 1
1580 0 1
1581 0 1
1578 0 1
1579 0 1
1576 0 1
1577 0 1
1574 0 1
1575 0 1
1572 0 1
1573 0 1
1570 0 1
1571 0 1
1568 0 1
1569 0 1
1599 0 1
1598 0 1
1597 0 1
1596 0 1
1595 0 1
1594 0 1
1593 0 1
1592 0 1
1591 0 1
1590 0 1
1589 0 1
1588 0 1
1587 0 1
1586 0 1
1585 0 1
1584 0 1
17137 0 1
1548 0 1
1549 0 1
1550 0 1
1551 0 1
1544 0 1
1545 0 1
1546 0 1
1547 0 1
1540 0 1
1541 0 1
1542 0 1
1543 0 1
1536 0 1
1537 0 1
1538 0 1
1539 0 1
1565 0 1
1564 0 1
1567 0 1
1566 0 1
1561 0 1
1560 0 1
1563 0 1
1562 0 1
1557 0 1
1556 0 1
1559 0 1
1558 0 1
1553 0 1
1552 0 1
1555 0 1
1554 0 1
1763 0 1
1762 0 1
1761 0 1
1760 0 1
1767 0 1
1766 0 1
1765 0 1
1764 0 1
1771 0 1
1770 0 1
1769 0 1
1768 0 1
1775 0 1
1774 0 1
1773 0 1
1772 0 1
1778 0 1
1779 0 1
1776 0 1
1777 0 1
1782 0 1
1780 0 1
1781 0 1
9365 0 1
1784 0 1
1788 0 1
1729 0 1
1728 0 1
1731 0 1
1730 0 1
1733 0 1
1732 0 1
1735 0 1
1734 0 1
1737 0 1
1736 0 1
1739 0 1
1738 0 1
9386 0 1
1741 0 1
1740 0 1
1743 0 1
1742 0 1
1744 0 1
1745 0 1
1746 0 1
1747 0 1
1748 0 1
1749 0 1
1750 0 1
1751 0 1
1752 0 1
1753 0 1
1754 0 1
1755 0 1
1756 0 1
1757 0 1
1758 0 1
1759 0 1
1703 0 1
1702 0 1
9413 0 1
1701 0 1
1700 0 1
1699 0 1
1698 0 1
1697 0 1
1696 0 1
1711 0 1
1710 0 1
1709 0 1
1708 0 1
1707 0 1
1706 0 1
1705 0 1
1704 0 1
1718 0 1
1719 0 1
1716 0 1
1717 0 1
1714 0 1
9426 0 1
1715 0 1
1712 0 1
1713 0 1
1726 0 1
1727 0 1
1724 0 1
1725 0 1
1722 0 1
1723 0 1
1720 0 1
1721 0 1
1669 0 1
1668 0 1
1671 0 1
1670 0 1
1665 0 1
1664 0 1
1667 0 1
1666 0 1
1677 0 1
1676 0 1
1679 0 1
1678 0 1
1673 0 1
1672 0 1
1675 0 1
1674 0 1
1684 0 1
1685 0 1
1686 0 1
1687 0 1
1680 0 1
1681 0 1
9457 0 1
1682 0 1
1683 0 1
1692 0 1
9468 0 1
1693 0 1
9469 0 1
1694 0 1
9470 0 1
1695 0 1
9471 0 1
1688 0 1
1689 0 1
1690 0 1
1691 0 1
9467 0 1
9496 0 1
9499 0 1
9498 0 1
9501 0 1
9500 0 1
1916 0 1
9503 0 1
1919 0 1
9502 0 1
1918 0 1
9489 0 1
1904 0 1
9488 0 1
1907 0 1
9491 0 1
1906 0 1
9490 0 1
9493 0 1
1908 0 1
9492 0 1
1911 0 1
1910 0 1
9494 0 1
9480 0 1
1897 0 1
9481 0 1
9482 0 1
1899 0 1
9483 0 1
9484 0 1
1901 0 1
9485 0 1
1902 0 1
9486 0 1
1903 0 1
9487 0 1
1888 0 1
9472 0 1
1889 0 1
9473 0 1
1890 0 1
9474 0 1
1891 0 1
9475 0 1
9476 0 1
1893 0 1
9477 0 1
1894 0 1
9478 0 1
9479 0 1
1895 0 1
1883 0 1
1886 0 1
1875 0 1
1873 0 1
1878 0 1
9504 0 1
1856 0 1
9508 0 1
1853 0 1
1852 0 1
1849 0 1
1844 0 1
1847 0 1
1846 0 1
1842 0 1
1836 0 1
1832 0 1
1833 0 1
1834 0 1
1835 0 1
1831 0 1
1824 0 1
1821 0 1
1819 0 1
1817 0 1
1814 0 1
1813 0 1
9587 0 1
9586 0 1
1809 0 1
1806 0 1
1802 0 1
1800 0 1
1801 0 1
1798 0 1
1797 0 1
1792 0 1
1793 0 1
2032 0 1
2033 0 1
2034 0 1
2035 0 1
2036 0 1
9620 0 1
2037 0 1
2038 0 1
2039 0 1
2040 0 1
2041 0 1
2042 0 1
2043 0 1
2044 0 1
2045 0 1
2046 0 1
2047 0 1
2017 0 1
2016 0 1
2019 0 1
2018 0 1
2021 0 1
2020 0 1
2023 0 1
2022 0 1
2025 0 1
2024 0 1
2027 0 1
2026 0 1
2029 0 1
2028 0 1
2031 0 1
2030 0 1
2002 0 1
2003 0 1
2000 0 1
2001 0 1
2006 0 1
2007 0 1
2004 0 1
2005 0 1
2010 0 1
2011 0 1
2008 0 1
2009 0 1
2014 0 1
2015 0 1
2012 0 1
2013 0 1
1987 0 1
1986 0 1
1985 0 1
1984 0 1
1991 0 1
1990 0 1
1989 0 1
1988 0 1
9636 0 1
1995 0 1
1994 0 1
1993 0 1
1992 0 1
1999 0 1
1998 0 1
1997 0 1
1996 0 1
1972 0 1
1973 0 1
1974 0 1
1975 0 1
1968 0 1
1969 0 1
1970 0 1
1971 0 1
1980 0 1
1981 0 1
1982 0 1
1983 0 1
1976 0 1
1977 0 1
1978 0 1
1979 0 1
1957 0 1
1956 0 1
1959 0 1
1958 0 1
1953 0 1
1952 0 1
1955 0 1
1954 0 1
1965 0 1
1964 0 1
1967 0 1
1966 0 1
1961 0 1
1960 0 1
1963 0 1
1962 0 1
1942 0 1
1943 0 1
1940 0 1
1941 0 1
1939 0 1
1936 0 1
1937 0 1
1950 0 1
1951 0 1
1948 0 1
1949 0 1
1946 0 1
1947 0 1
1944 0 1
1945 0 1
1927 0 1
1926 0 1
1925 0 1
1924 0 1
1923 0 1
1922 0 1
1921 0 1
1920 0 1
1935 0 1
1934 0 1
1933 0 1
1931 0 1
1930 0 1
1929 0 1
11003 0 1
2184 0 1
2189 0 1
10991 0 1
2190 0 1
2176 0 1
2228 0 1
10959 0 1
2222 0 1
2211 0 1
2270 0 1
2271 0 1
2264 0 1
2265 0 1
2263 0 1
2256 0 1
2253 0 1
10918 0 1
2300 0 1
2294 0 1
2278 0 1
2277 0 1
2276 0 1
2275 0 1
2070 0 1
2075 0 1
2048 0 1
10856 0 1
2056 0 1
2057 0 1
2058 0 1
2061 0 1
2099 0 1
2098 0 1
2097 0 1
2096 0 1
2103 0 1
2102 0 1
2101 0 1
2100 0 1
2107 0 1
2106 0 1
2105 0 1
2104 0 1
2111 0 1
2110 0 1
2109 0 1
2108 0 1
2081 0 1
2084 0 1
2091 0 1
2094 0 1
2095 0 1
2092 0 1
2093 0 1
2142 0 1
2116 0 1
2117 0 1
2118 0 1
2112 0 1
2113 0 1
2114 0 1
2115 0 1
2122 0 1
10770 0 1
10769 0 1
10768 0 1
2175 0 1
10758 0 1
10759 0 1
2148 0 1
10756 0 1
10757 0 1
10754 0 1
10755 0 1
2144 0 1
10752 0 1
10753 0 1
10766 0 1
10767 0 1
10764 0 1
10765 0 1
10762 0 1
10763 0 1
10760 0 1
10761 0 1
2433 0 1
2458 0 1
2454 0 1
2472 0 1
2477 0 1
2476 0 1
2478 0 1
2471 0 1
2488 0 1
2489 0 1
2494 0 1
2495 0 1
2482 0 1
2486 0 1
2487 0 1
2511 0 1
2510 0 1
2509 0 1
2508 0 1
2506 0 1
2505 0 1
2502 0 1
2499 0 1
2498 0 1
2497 0 1
2526 0 1
2527 0 1
2524 0 1
2522 0 1
2523 0 1
2521 0 1
2516 0 1
28493 0 1
28494 0 1
2542 0 1
2536 0 1
2538 0 1
2535 0 1
2534 0 1
2529 0 1
2528 0 1
2552 0 1
2553 0 1
2555 0 1
2323 0 1
2328 0 1
2335 0 1
2337 0 1
11074 0 1
2348 0 1
2350 0 1
2367 0 1
2381 0 1
2377 0 1
11014 0 1
2419 0 1
2428 0 1
2430 0 1
2750 0 1
20095 0 1
20094 0 1
20093 0 1
20092 0 1
20091 0 1
20090 0 1
20089 0 1
2744 0 1
20088 0 1
20087 0 1
20086 0 1
20085 0 1
20084 0 1
20083 0 1
20082 0 1
20081 0 1
2737 0 1
20080 0 1
20078 0 1
2734 0 1
20079 0 1
20076 0 1
2733 0 1
20077 0 1
2732 0 1
20074 0 1
20075 0 1
2729 0 1
20072 0 1
2728 0 1
20073 0 1
10440 0 1
20070 0 1
20071 0 1
20068 0 1
20069 0 1
2724 0 1
20066 0 1
20067 0 1
20064 0 1
2720 0 1
20065 0 1
20061 0 1
20060 0 1
2717 0 1
2718 0 1
20063 0 1
20062 0 1
20057 0 1
20056 0 1
20059 0 1
2715 0 1
20058 0 1
20053 0 1
20052 0 1
20055 0 1
20054 0 1
